time,corrective_profit,preventive_profit,local_profit,fed_profit
4444,8468.3601,11296.04753,12458.57746,12908.0576
4445,8467.485069,11299.12292,12461.65147,12911.14811
4446,8470.194399,11302.23562,12464.75328,12913.98626
4447,8473.055907,11305.28053,12467.73186,12916.83477
4448,8476.187975,11308.30934,12470.71398,12919.88575
4449,8479.351872,11311.04725,12473.65364,12923.05786
4450,8482.054448,11313.82294,12476.82704,12922.14954
4451,8484.941275,11317.05046,12479.82574,12921.17122
4452,8487.894955,11320.1977,12482.78777,12920.25295
4453,8490.934296,11323.28286,12486.03474,12919.30688
4454,8493.754558,11326.23167,12489.04102,12918.36303
4455,8496.982359,11329.17432,12491.78702,12917.4316
4456,8499.764246,11331.93882,12494.79698,12916.49878
4457,8502.898448,11334.85387,12497.67357,12915.50189
4458,8505.953501,11337.89834,12500.63861,12914.50502
4459,8508.614568,11340.83563,12503.6207,12913.74808
4460,8511.653292,11343.99323,12506.62918,12912.98549
4461,8514.904288,11347.11241,12509.51092,12912.22599
4462,8517.903323,11350.15045,12512.63976,12911.54018
4463,8521.003963,11353.24298,12515.48884,12910.51985
4464,8523.984155,11356.15181,12518.71423,12909.56215
4465,8526.818793,11359.29216,12521.76436,12908.6325
4466,8529.456857,11362.61464,12524.69888,12907.57517
4467,8532.258004,11365.4185,12527.87026,12906.78392
4468,8535.142609,11368.31192,12530.88446,12906.04623
4469,8538.325872,11371.08548,12533.96876,12905.12554
4470,8541.406813,11374.21666,12536.79867,12904.19227
4471,8544.355999,11376.97173,12539.70308,12903.1093
4472,8547.627882,11379.99242,12542.51132,12902.53924
4473,8550.829859,11382.99705,12545.63894,12901.42675
4474,8554.049171,11386.12194,12548.46626,12900.62154
4475,8557.076426,11389.13523,12550.86069,12903.65115
4476,8560.247144,11392.15281,12553.21053,12906.63754
4477,8563.244645,11395.19005,12555.38319,12909.76097
4478,8566.152593,11398.19288,12557.77377,12912.88587
4479,8569.211985,11401.33905,12559.98748,12915.76362
4480,8572.443143,11404.35039,12562.18465,12918.757
4481,8575.53382,11407.26082,12564.65929,12921.85068
4482,8578.259547,11410.4333,12566.71057,12924.80804
4483,8581.193496,11413.68501,12568.76207,12927.89869
4484,8584.309382,11416.68052,12570.99526,12931.02208
4485,8587.123337,11419.67781,12573.8635,12934.24259
4486,8589.944466,11422.74294,12576.81001,12937.58883
4487,8592.857013,11425.73064,12579.80561,12940.65934
4488,8595.69509,11428.63089,12582.603,12943.70725
4489,8598.598841,11431.90552,12585.54047,12946.55486
4490,8601.589533,11435.05487,12588.81147,12949.45493
4491,8604.604623,11437.99551,12591.76264,12952.50332
4492,8607.536262,11441.34773,12594.76788,12955.51044
4493,8610.456155,11444.42936,12597.84001,12958.61329
4494,8613.661319,11447.46574,12601.03423,12961.82891
4495,8616.712698,11450.57318,12603.89302,12965.03879
4496,8619.697239,11453.69002,12607.06606,12968.13629
4497,8622.589981,11456.8052,12609.93548,12971.03014
4498,8625.387518,11459.89427,12612.92796,12974.03345
4499,8628.520639,11462.91646,12616.05467,12976.99137
4500,8631.397019,11465.82822,12619.17157,12979.89823
4501,8634.577365,11468.79541,12621.99481,12982.72892
4502,8637.71531,11471.88756,12624.96843,12985.76007
4503,8641.014034,11475.02372,12627.81289,12988.79161
4504,8644.051191,11478.03847,12630.81879,12991.90579
4505,8647.333644,11481.05719,12633.87738,12994.89639
4506,8650.295108,11484.10287,12636.74953,12997.71879
4507,8653.558187,11487.52368,12639.66982,13000.66747
4508,8656.627226,11490.62518,12642.74776,13003.73959
4509,8659.621643,11493.75471,12645.83383,13006.77765
4510,8662.775053,11496.84697,12648.78243,13009.80028
4511,8665.72935,11500.0409,12651.09714,13012.64866
4512,8668.63286,11502.83507,12653.39178,13015.69356
4513,8671.725809,11505.93778,12655.47835,13018.74784
4514,8674.744643,11508.95914,12657.74621,13021.83763
4515,8677.802717,11512.17336,12660.0853,13024.97847
4516,8680.632148,11515.26179,12662.37809,13027.77567
4517,8683.74635,11518.05061,12664.71273,13031.00382
4518,8686.769052,11521.02252,12666.91623,13033.91049
4519,8689.84717,11524.06738,12669.23199,13036.89252
4520,8692.525444,11527.14872,12671.48033,13039.95491
4521,8695.517859,11530.06247,12674.55998,13042.95481
4522,8698.544044,11533.11504,12677.48281,13046.3081
4523,8701.616655,11536.0595,12680.50249,13049.42421
4524,8704.581436,11539.11553,12683.36091,13052.76229
4525,8707.654569,11542.13279,12686.29998,13055.64571
4526,8710.787422,11545.26872,12689.40546,13058.72273
4527,8713.781381,11548.37019,12692.42125,13061.70668
4528,8716.565972,11551.57688,12695.2915,13064.63333
4529,8719.652291,11554.52999,12698.42154,13068.00561
4530,8722.832018,11557.59846,12701.73225,13070.90496
4531,8726.012062,11560.75575,12704.67587,13074.15028
4532,8728.786638,11563.80654,12707.77812,13077.23947
4533,8731.667781,11566.75172,12710.83562,13080.22837
4534,8734.684712,11569.97528,12713.83539,13083.55464
4535,8737.959505,11572.75502,12716.70678,13086.55132
4536,8741.220625,11575.73871,12719.8505,13089.71565
4537,8744.331452,11578.68726,12722.65634,13092.66701
4538,8747.643207,11581.71564,12725.64996,13095.4537
4539,8750.513962,11584.61685,12728.88576,13098.49172
4540,8753.4547,11587.37278,12731.92333,13101.58844
4541,8756.419504,11590.46237,12734.80136,13104.60214
4542,8759.483986,11593.64494,12737.97239,13107.59726
4543,8762.374365,11596.50221,12740.92147,13110.62096
4544,8765.751529,11599.18421,12743.72832,13113.86532
4545,8768.7483,11602.23416,12746.81225,13116.66716
4546,8771.780406,11605.39213,12749.60661,13119.69603
4547,8774.691106,11608.38834,12752.47786,13122.05163
4548,8777.60266,11611.37548,12755.58784,13124.45795
4549,8780.5746,11614.58603,12758.72057,13126.81465
4550,8783.285842,11617.62814,12761.78302,13129.18957
4551,8786.299862,11620.61007,12764.81578,13131.56731
4552,8789.496066,11623.47465,12767.90078,13133.64979
4553,8792.389672,11626.42057,12771.06099,13135.7097
4554,8795.395202,11629.82349,12774.09605,13137.94669
4555,8798.556614,11633.04077,12776.86304,13140.10744
4556,8801.416918,11636.28695,12779.57988,13142.36421
4557,8804.082692,11639.35303,12782.87873,13145.32774
4558,8806.893879,11642.61935,12786.24125,13148.44341
4559,8809.965345,11645.75993,12789.32066,13151.44496
4560,8813.168747,11648.71267,12792.42575,13154.49748
4561,8816.058393,11651.6707,12795.63552,13157.72601
4562,8818.856784,11654.61122,12798.69021,13160.59166
4563,8821.88052,11657.53181,12801.97039,13163.5582
4564,8824.862769,11660.61268,12804.89492,13166.54327
4565,8827.768219,11663.66692,12807.78783,13169.49175
4566,8830.699631,11666.85589,12810.66147,13172.47459
4567,8829.722354,11669.58637,12813.86872,13175.45058
4568,8828.703637,11672.49662,12816.14335,13178.50869
4569,8828.004831,11675.54125,12818.27407,13181.35191
4570,8827.072295,11678.65076,12820.3974,13184.16242
4571,8826.134573,11681.57008,12822.52438,13187.33341
4572,8825.179394,11684.59675,12824.82769,13190.21026
4573,8824.469163,11687.51979,12827.37935,13193.36268
4574,8823.319397,11690.61681,12829.63196,13196.40092
4575,8822.248932,11693.76713,12831.8321,13199.36108
4576,8821.163089,11696.82382,12834.16068,13202.47192
4577,8820.538948,11699.99033,12836.50108,13205.38409
4578,8819.821917,11702.94545,12839.76477,13208.41914
4579,8819.07626,11705.75309,12842.89071,13211.48979
4580,8818.27294,11708.84318,12845.85678,13214.68203
4581,8817.54563,11711.95647,12848.805,13217.75921
4582,8816.634289,11714.86295,12851.83111,13220.97683
4583,8815.719303,11717.62788,12855.05558,13223.76111
4584,8814.688421,11720.28379,12858.08724,13226.55377
4585,8813.921402,11723.36832,12860.9012,13229.67513
4586,8813.216969,11726.1872,12863.6773,13232.45737
4587,8812.321798,11729.05895,12866.71789,13235.57231
4588,8811.406275,11732.20834,12869.74085,13238.49342
4589,8810.399435,11735.26025,12872.82897,13240.83889
4590,8809.334318,11738.43364,12875.74303,13242.98555
4591,8808.623002,11741.13376,12878.88674,13245.22282
4592,8811.295738,11744.14632,12881.66735,13247.7589
4593,8814.236769,11747.05932,12884.67059,13249.80236
4594,8817.451298,11750.02175,12887.93441,13252.24305
4595,8816.568422,11749.22815,12890.95279,13254.58369
4596,8815.761925,11748.17152,12894.09903,13256.68864
4597,8814.992606,11747.3233,12896.78156,13259.13013
4598,8814.253835,11746.39455,12899.95356,13261.45102
4599,8813.335522,11745.44325,12903.01473,13264.48102
4600,8812.332744,11744.71023,12905.97123,13267.34643
4601,8811.435242,11743.89514,12908.6698,13270.33737
4602,8810.672064,11743.1404,12911.59222,13273.60073
4603,8805.901732,11742.25248,12914.60303,13276.93937
4604,8801.082228,11741.56565,12917.39979,13279.84426
4605,8796.394186,11740.51211,12920.55424,13282.85428
4606,8791.546211,11739.73241,12923.50352,13285.96661
4607,8786.71171,11738.90572,12926.217,13288.86171
4608,8782.088836,11738.29801,12929.09884,13291.70178
4609,8777.169578,11737.30788,12932.15804,13294.83679
4610,8772.295027,11736.52642,12935.14414,13298.20079
4611,8767.514737,11735.63488,12938.31509,13301.08459
4612,8762.742313,11734.72774,12941.39984,13304.2477
4613,8757.932178,11733.8335,12944.3463,13307.47062
4614,8753.175758,11733.00585,12947.40146,13310.08536
4615,8748.462252,11732.17827,12950.34846,13313.07884
4616,8743.689007,11731.58571,12953.09551,13316.18719
4617,8739.053356,11730.91653,12955.9729,13319.25181
4618,8734.315969,11729.79401,12959.1671,13322.09447
4619,8729.444962,11728.83528,12962.21949,13325.24652
4620,8728.396709,11731.82936,12965.47698,13328.09503
4621,8727.34055,11734.88551,12968.45894,13331.02617
4622,8726.301055,11737.80885,12971.35802,13334.27425
4623,8725.430119,11740.88707,12974.22623,13337.49933
4624,8724.642281,11743.87433,12977.29496,13340.47262
4625,8723.444819,11747.00655,12980.31935,13343.46203
4626,8722.378492,11750.00082,12983.35651,13345.741
4627,8721.567843,11752.95796,12986.37918,13347.90328
4628,8724.737215,11755.89841,12989.24008,13350.06188
4629,8727.52297,11758.64459,12992.22946,13352.49977
4630,8730.486486,11761.47584,12995.53172,13354.83718
4631,8733.445552,11764.37039,12998.44085,13357.02927
4632,8736.33505,11767.50821,13001.475,13359.26882
4633,8739.200087,11770.54053,13004.88603,13361.53674
4634,8741.989203,11773.59099,13008.1127,13363.98594
4635,8744.865918,11776.63259,13011.13729,13366.24118
4636,8748.077718,11779.62823,13014.32736,13369.17561
4637,8751.192007,11782.81804,13017.29664,13372.29861
4638,8754.340213,11786.08414,13020.53913,13375.15473
4639,8757.396093,11784.4349,13023.46617,13378.26289
4640,8760.448254,11782.98562,13026.28913,13381.37798
4641,8763.582238,11781.49879,13029.09228,13384.48661
4642,8766.355405,11779.87323,13032.08037,13387.43233
4643,8769.451029,11778.21422,13034.97279,13390.41325
4644,8772.448155,11776.51698,13038.07249,13393.79327
4645,8775.255698,11774.95296,13041.08333,13396.64813
4646,8778.232833,11773.32426,13043.74502,13399.94509
4647,8781.433607,11771.7475,13046.70758,13403.18915
4648,8784.501406,11770.04341,13049.69925,13406.36357
4649,8787.484341,11769.22121,13052.63303,13409.28097
4650,8790.244888,11768.19613,13055.64022,13412.32482
4651,8793.448535,11767.12406,13058.58795,13415.45041
4652,8796.492499,11766.23163,13061.35123,13418.42691
4653,8799.537596,11765.38035,13064.23215,13421.64715
4654,8802.642374,11764.52384,13067.2762,13424.70995
4655,8805.520427,11763.58837,13070.40118,13427.86762
4656,8808.44836,11761.87681,13073.45423,13431.01675
4657,8811.42667,11760.25934,13076.74205,13434.09987
4658,8814.606287,11758.5771,13080.00316,13437.38733
4659,8817.672168,11756.98036,13083.12117,13440.3096
4660,8820.678957,11755.4503,13086.35765,13443.18733
4661,8823.8018,11753.83117,13089.40092,13446.39783
4662,8826.942143,11752.03141,13092.35018,13449.53591
4663,8829.72016,11750.18005,13095.28437,13452.44884
4664,8832.640332,11752.4271,13098.48681,13455.44766
4665,8835.786831,11754.85323,13101.58122,13458.45423
4666,8838.663103,11757.94551,13104.63378,13461.45401
4667,8841.661397,11760.95222,13107.85748,13464.46285
4668,8844.638941,11763.98162,13110.89091,13467.347
4669,8847.65438,11766.88623,13113.87122,13470.31929
4670,8850.743148,11769.90862,13116.91551,13473.32232
4671,8853.920646,11772.74618,13119.97296,13476.42424
4672,8856.865554,11775.87158,13122.75737,13479.43869
4673,8859.843375,11778.94765,13125.73705,13482.34818
4674,8862.820695,11782.13141,13128.7792,13485.47913
4675,8866.056642,11785.43433,13131.85617,13488.59155
4676,8869.056146,11788.26608,13134.84871,13491.65288
4677,8872.147953,11791.3819,13137.88801,13494.51986
4678,8875.113853,11794.33543,13141.04679,13497.64897
4679,8878.173172,11797.57988,13143.87532,13500.71837
4680,8881.059606,11800.77783,13146.8898,13503.7104
4681,8883.983152,11803.84678,13149.83811,13507.06723
4682,8886.790957,11806.86071,13152.92382,13510.056
4683,8890.011886,11810.2839,13155.76752,13513.12702
4684,8892.901051,11813.25305,13158.88419,13516.37933
4685,8896.030185,11816.4085,13162.21234,13519.19784
4686,8898.857766,11819.23899,13165.10017,13522.226
4687,8901.892202,11822.2405,13167.95882,13525.21382
4688,8904.719666,11825.2921,13171.28809,13528.47013
4689,8907.55104,11828.29072,13174.45871,13531.76037
4690,8910.510777,11831.23759,13177.57971,13534.75633
4691,8913.464945,11834.18368,13180.54578,13537.83939
4692,8916.464223,11837.30027,13183.28939,13540.75434
4693,8919.294916,11840.4377,13186.13752,13544.08069
4694,8922.337739,11843.27572,13189.3114,13547.08716
4695,8925.467767,11846.35433,13192.28028,13550.41763
4696,8928.682588,11849.2885,13195.29321,13553.39935
4697,8931.596563,11852.37987,13198.49853,13556.58839
4698,8934.283084,11855.32065,13201.48416,13559.86496
4699,8937.187855,11858.28282,13204.49659,13563.10746
4700,8940.243696,11861.20311,13207.66895,13566.03054
4701,8943.147106,11864.49692,13210.74045,13569.12438
4702,8946.414395,11867.33346,13213.76557,13572.22353
4703,8949.584486,11870.46669,13215.93745,13575.18085
4704,8952.588857,11873.5321,13218.11468,13578.27594
4705,8955.477174,11876.65701,13220.5088,13581.20484
4706,8958.443066,11879.64821,13222.82736,13584.10487
4707,8961.665248,11882.68379,13225.00851,13587.10847
4708,8964.733863,11885.68862,13227.40358,13590.11925
4709,8967.965281,11888.80409,13229.59576,13593.13734
4710,8971.068223,11891.83092,13231.79528,13596.349
4711,8973.888132,11895.01744,13234.09512,13599.20186
4712,8976.713907,11897.69232,13236.32558,13602.37331
4713,8979.66509,11900.71403,13239.37427,13605.28767
4714,8982.907467,11903.95485,13242.46952,13608.32212
4715,8985.60983,11907.01901,13245.50561,13611.49175
4716,8988.263925,11910.08652,13248.6933,13614.61352
4717,8990.970185,11913.34174,13251.69246,13617.48688
4718,8993.966884,11916.34134,13254.69666,13620.30505
4719,8996.823926,11919.38211,13257.73519,13623.2935
4720,8999.907939,11922.46476,13260.93553,13626.19519
4721,9002.926904,11925.39657,13263.83817,13629.16298
4722,9006.028373,11928.57013,13266.88413,13632.21486
4723,9009.253964,11931.70982,13269.95578,13635.32673
4724,9012.286063,11934.8965,13273.11935,13638.44314
4725,9015.31242,11937.94689,13276.39318,13641.58473
4726,9018.444132,11940.75969,13279.22207,13644.49768
4727,9021.37911,11943.76959,13282.15869,13647.36745
4728,9024.447689,11946.84499,13285.13987,13650.56185
4729,9027.406605,11949.76326,13288.07233,13653.41979
4730,9030.580343,11953.01017,13291.25818,13656.51817
4731,9033.617673,11956.10679,13294.32129,13659.34779
4732,9036.922226,11958.93036,13297.27463,13662.3198
4733,9039.764392,11961.89636,13300.13052,13665.50005
4734,9042.640614,11964.80325,13303.36374,13668.56019
4735,9045.508404,11967.80773,13306.70554,13671.39468
4736,9048.523953,11971.089,13309.62677,13674.71678
4737,9051.206444,11974.33205,13312.69662,13677.68058
4738,9054.327262,11977.16923,13315.93976,13680.68258
4739,9057.337122,11980.33178,13318.75417,13683.30726
4740,9060.296146,11983.32676,13321.72723,13685.99542
4741,9063.217961,11986.09185,13324.64586,13688.95082
4742,9066.463333,11989.31146,13327.6662,13691.90823
4743,9069.125249,11992.42073,13330.7531,13695.02415
4744,9072.45836,11995.36962,13333.88051,13697.95677
4745,9075.379872,11998.74412,13336.83593,13701.05079
4746,9078.377067,12001.85706,13339.64319,13703.98311
4747,9081.227303,12004.92803,13342.55013,13707.10407
4748,9084.37638,12007.92711,13345.60395,13709.24535
4749,9087.325834,12011.07776,13348.34651,13711.43928
4750,9090.255431,12014.1081,13351.34596,13713.77381
4751,9093.315102,12017.0991,13354.32323,13716.20202
4752,9096.314915,12020.24714,13357.34227,13718.41568
4753,9099.005702,12023.1786,13360.43145,13720.741
4754,9101.970818,12026.18079,13363.53545,13723.07963
4755,9105.117835,12029.16832,13366.88542,13725.23879
4756,9108.223524,12032.34974,13369.97883,13727.49463
4757,9111.211152,12035.33584,13373.28728,13729.84028
4758,9114.328397,12038.31649,13375.57118,13732.77113
4759,9117.066375,12041.36709,13378.0643,13735.53089
4760,9120.163348,12044.43212,13380.50638,13738.65769
4761,9123.158753,12047.28201,13382.80996,13741.64778
4762,9126.149893,12050.35074,13385.01522,13744.52667
4763,9125.415698,12053.46072,13387.2833,13747.68391
4764,9124.576235,12056.38712,13389.55229,13750.88059
4765,9123.839343,12059.48546,13391.56376,13753.94898
